Location,meter_uid,utility,utility_service_id,utility_service_address,utility_meter_number,utility_tariff_name,bill_start_date,bill_end_date,bill_days,bill_statement_date,bill_total_kWh,bill_total,source,updated,bill_volume,bill_total_unit
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,2/28/2021,3/29/2021,29,,"12,438",1985.72,,,12438,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,1/27/2021,2/28/2021,32,,"12,102",1799.87,,,12102,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,12/28/2020,1/27/2021,30,,"10,202",1577.15,,,10202,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,11/29/2020,12/28/2020,29,,"10,023",1411.36,,,10023,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,10/27/2020,11/29/2020,33,,"11,038",1515.06,,,11038,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,9/27/2020,10/27/2020,30,,"10,550",1475.14,,,10550,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,8/26/2020,9/27/2020,32,,"11,107",1702.14,,,11107,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,7/27/2020,8/26/2020,30,,"11,082",1768.12,,,11082,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,6/28/2020,7/27/2020,29,,"10,077",1760.64,,,10077,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,5/28/2020,6/28/2020,31,,"10,627",1631.38,,,10627,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,4/28/2020,5/28/2020,30,,"10,513",1489.31,,,10513,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,3/29/2020,4/28/2020,30,,"10,333",1301.21,,,10333,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HB10S,2/27/2020,3/29/2020,31,,"17,040",2681.95,,,17040,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,1/28/2020,2/27/2020,30,,"23,099",3111.41,,,23099,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,12/29/2019,1/28/2020,30,,"20,891",2905.13,,,20891,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,11/26/2019,12/29/2019,33,,"19,913",2627.3,,,19913,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,10/28/2019,11/26/2019,29,,"18,436",2440.85,,,18436,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,9/29/2019,10/28/2019,29,,"19,542",2972.7,,,19542,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,8/28/2019,9/29/2019,32,,"22,230",3212.51,,,22230,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,7/29/2019,8/28/2019,30,,"19,556",2996.65,,,19556,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,6/27/2019,7/29/2019,32,,"12,231",1701.6,,,12231,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,5/29/2019,6/27/2019,29,,"13,835",2327.35,,,13835,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,4/29/2019,5/29/2019,30,,"20,396",2983.5,,,20396,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,3/28/2019,4/29/2019,32,,"22,039",2596.93,,,22039,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,2/27/2019,3/28/2019,29,,"20,009",2572.31,,,20009,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,1/28/2019,2/27/2019,30,,"22,863",2910.3,,,22863,kwh
Lockwood ES,,ELEC,,"6701 INTERNATIONAL BLVD, OAKLAND",1009413143,HA10SX,12/27/2018,1/28/2019,32,,"21,727",2653.05,,,21727,kwh
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,3/30/2021,4/29/2021,30,,,239.14,,,172,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,3/1/2021,3/30/2021,29,,,542.25,,,344,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,1/28/2021,3/1/2021,32,,,378.67,,,229,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,12/29/2020,1/28/2021,30,,,3397.94,,,2352,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,11/30/2020,12/29/2020,29,,,3388.54,,,2335,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,10/28/2020,11/30/2020,33,,,3036.41,,,2151,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,9/28/2020,10/28/2020,30,,,812,,,641,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,8/27/2020,9/28/2020,32,,,936.02,,,733,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,7/28/2020,8/27/2020,30,,,49.94,,,0,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,6/29/2020,7/28/2020,29,,,48.28,,,0,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,5/29/2020,6/29/2020,31,,,51.61,,,0,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,4/29/2020,5/29/2020,30,,,57.16,,,7,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,3/30/2020,4/29/2020,30,,,121.21,,,68,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,2/28/2020,3/30/2020,31,,,191.09,,,108,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,1/29/2020,2/28/2020,30,,,1322.22,,,966,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,12/30/2019,1/29/2020,30,,,2107.02,,,1554,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,11/27/2019,12/30/2019,33,,,1156.55,,,900,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,10/29/2019,11/27/2019,29,,,200.04,,,132,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,9/30/2019,10/29/2019,29,,,54.2,,,6,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,8/29/2019,9/30/2019,32,,,62.83,,,10,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,7/30/2019,8/29/2019,30,,,50.93,,,1,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,6/27/2019,7/30/2019,33,,,61,,,6,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,5/30/2019,6/27/2019,28,,,56.95,,,11,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,4/30/2019,5/30/2019,30,,,91.78,,,44,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,3/30/2019,4/30/2019,31,,,238.74,,,178,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,2/27/2019,3/30/2019,31,,,1175.91,,,910,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,1/29/2019,2/27/2019,29,,,2111.16,,,1584,therms
Markham ES,,GAS,,"7220 KRAUSE AVE, OAKLAND",61466515,GNR1,12/28/2018,1/29/2019,32,,,1610.13,,,1222,therms
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,3/29/2021,4/28/2021,30,,"9,210",1590.8,,,9210,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,2/28/2021,3/29/2021,29,,"6,975",1242.54,,,6975,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,1/27/2021,2/28/2021,32,,"8,245",1279.15,,,8245,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,12/28/2020,1/27/2021,30,,"9,167",1373.66,,,9167,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,11/29/2020,12/28/2020,29,,"8,429",1166.53,,,8429,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,10/27/2020,11/29/2020,33,,"8,697",1254.85,,,8697,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,9/27/2020,10/27/2020,30,,"9,500",1312.38,,,9500,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,8/26/2020,9/27/2020,32,,"10,112",1552.59,,,10112,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,7/27/2020,8/26/2020,30,,"9,147",1422.72,,,9147,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,6/28/2020,7/27/2020,29,,"8,650",1365.02,,,8650,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,5/28/2020,6/28/2020,31,,"9,557",1737.15,,,9557,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,4/28/2020,5/28/2020,30,,"8,961",1356.16,,,8961,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,3/29/2020,4/28/2020,30,,"7,767",1073.79,,,7767,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HB10S,2/27/2020,3/29/2020,31,,"11,343",1789.2,,,11343,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,1/28/2020,2/27/2020,30,,"15,043",2097.95,,,15043,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,12/29/2019,1/28/2020,30,,"13,792",2009.92,,,13792,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,11/26/2019,12/29/2019,33,,"14,373",1981.77,,,14373,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,10/28/2019,11/26/2019,29,,"12,388",1721.55,,,12388,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,9/29/2019,10/28/2019,29,,"12,789",2110.13,,,12789,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,8/28/2019,9/29/2019,32,,"16,524",2515.65,,,16524,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,7/29/2019,8/28/2019,30,,"14,461",2348.69,,,14461,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,6/27/2019,7/29/2019,32,,"11,745",1728.07,,,11745,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,5/29/2019,6/27/2019,29,,"9,939",1638.99,,,9939,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,4/29/2019,5/29/2019,30,,"12,910",2038.35,,,12910,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,3/28/2019,4/29/2019,32,,"14,253",1810.03,,,14253,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,2/27/2019,3/28/2019,29,,"13,120",1744.7,,,13120,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,1/28/2019,2/27/2019,30,,"14,559",1902.84,,,14559,kwh
Markham ES,,ELEC,,"7220 KRAUSE AVE, OAKLAND",1010125538,HA10S,12/27/2018,1/28/2019,32,,"13,182",1785.95,,,13182,kwh
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,3/11/2021,4/12/2021,32,,,1544.35,,,1142,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,2/9/2021,3/11/2021,30,,,2716.49,,,1870,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,1/9/2021,2/9/2021,31,,,1497.96,,,1017,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,12/9/2020,1/9/2021,31,,,2082.69,,,1422,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,11/9/2020,12/9/2020,30,,,1162.27,,,787,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,10/9/2020,11/9/2020,31,,,87.86,,,29,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,9/9/2020,10/9/2020,30,,,70.52,,,17,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,8/10/2020,9/9/2020,30,,,63.46,,,12,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,7/9/2020,8/10/2020,32,,,74.37,,,20,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,6/10/2020,7/9/2020,29,,,58.74,,,10,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,5/11/2020,6/10/2020,30,,,66.54,,,16,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,4/10/2020,5/11/2020,31,,,81.67,,,29,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,3/11/2020,4/10/2020,30,,,281.69,,,192,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,2/10/2020,3/11/2020,30,,,1335.97,,,984,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,1/9/2020,2/10/2020,32,,,2046.68,,,1506,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,12/10/2019,1/9/2020,30,,,1650.46,,,1271,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,11/8/2019,12/10/2019,32,,,1419.67,,,1155,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,10/10/2019,11/8/2019,29,,,267.89,,,212,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,9/11/2019,10/10/2019,29,,,72.39,,,25,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,8/12/2019,9/11/2019,30,,,58.76,,,9,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,7/11/2019,8/12/2019,32,,,64.4,,,11,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,6/11/2019,7/11/2019,30,,,65.42,,,16,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,5/10/2019,6/11/2019,32,,,367.64,,,332,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,4/11/2019,5/10/2019,29,,,661.98,,,606,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,3/12/2019,4/11/2019,30,,,1274.78,,,1052,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,2/8/2019,3/12/2019,32,,,2177.75,,,1663,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,1/9/2019,2/8/2019,30,,,1903.99,,,1442,therms
Parker ES,,GAS,,"7929 NEY AVE, OAKLAND",52784611,GNR1,12/10/2018,1/9/2019,30,,,1750.38,,,1370,therms
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,3/29/2021,4/28/2021,30,,"10,044",1764.69,,,10044,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,2/28/2021,3/29/2021,29,,"7,294",1230.04,,,7294,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,1/27/2021,2/28/2021,32,,"7,644",1267.05,,,7644,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,12/28/2020,1/27/2021,30,,"7,109",1105.18,,,7109,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,11/29/2020,12/28/2020,29,,"7,402",1044.1,,,7402,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,10/27/2020,11/29/2020,33,,"7,597",1056.78,,,7597,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,9/27/2020,10/27/2020,30,,"7,655",1064.98,,,7655,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,8/26/2020,9/27/2020,32,,"7,396",1158.65,,,7396,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,7/27/2020,8/26/2020,30,,"8,116",1282.41,,,8116,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,6/28/2020,7/27/2020,29,,"8,558",1472.64,,,8558,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,5/28/2020,6/28/2020,31,,"7,486",1201.2,,,7486,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,4/28/2020,5/28/2020,30,,"7,627",1111.01,,,7627,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,3/29/2020,4/28/2020,30,,"7,005",879.58,,,7005,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HB10S,2/27/2020,3/29/2020,31,,"11,109",1700.04,,,11109,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,1/28/2020,2/27/2020,30,,"13,419",1769.83,,,13419,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,12/29/2019,1/28/2020,30,,"13,505",1745.88,,,13505,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,11/26/2019,12/29/2019,33,,"14,007",1744.37,,,14007,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,10/28/2019,11/26/2019,29,,"13,321",1715.79,,,13321,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,9/29/2019,10/28/2019,29,,"15,000",2198.65,,,15000,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,8/28/2019,9/29/2019,32,,"16,113",2269.12,,,16113,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,7/29/2019,8/28/2019,30,,"13,574",2037.14,,,13574,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,6/27/2019,7/29/2019,32,,"11,514",1666.76,,,11514,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,5/29/2019,6/27/2019,29,,"12,076",1839.27,,,12076,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,4/29/2019,5/29/2019,30,,"16,554",2246.57,,,16554,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,3/28/2019,4/29/2019,32,,"17,108",1951.97,,,17108,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,2/27/2019,3/28/2019,29,,"14,493",1724.14,,,14493,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,1/28/2019,2/27/2019,30,,"15,412",1884.93,,,15412,kwh
Parker ES,,ELEC,,"7929 NEY AVE, OAKLAND",1010113523,HA10S,12/27/2018,1/28/2019,32,,"16,029",1832.51,,,16029,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,3/17/2021,4/18/2021,32,,889,177.95,,,889,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,2/16/2021,3/17/2021,29,,497,101.37,,,497,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,1/14/2021,2/16/2021,33,,470,94.48,,,470,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,12/15/2020,1/14/2021,30,,427,82.8,,,427,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,11/15/2020,12/15/2020,30,,433,81.33,,,433,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,10/15/2020,11/15/2020,31,,480,89.3,,,480,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,9/15/2020,10/15/2020,30,,467,88.82,,,467,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,8/16/2020,9/15/2020,30,,455,88.54,,,455,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,7/15/2020,8/16/2020,32,,497,96.52,,,497,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,6/16/2020,7/15/2020,29,,473,91.43,,,473,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,5/17/2020,6/16/2020,30,,472,96.24,,,472,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,4/16/2020,5/17/2020,31,,481,93.4,,,481,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HB6,3/17/2020,4/16/2020,30,,473,88.7,,,473,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,2/17/2020,3/17/2020,29,,438,80.12,,,438,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,1/15/2020,2/17/2020,33,,506,92.48,,,506,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,12/16/2019,1/15/2020,30,,449,81.28,,,449,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,11/15/2019,12/16/2019,31,,476,84.71,,,476,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,10/16/2019,11/15/2019,30,,475,89.79,,,475,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,9/17/2019,10/16/2019,29,,463,91.76,,,463,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,8/18/2019,9/17/2019,30,,504,97.86,,,504,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,7/17/2019,8/18/2019,32,,602,115.59,,,602,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,6/17/2019,7/17/2019,30,,496,96.71,,,496,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,5/16/2019,6/17/2019,32,,792,149.09,,,792,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,4/17/2019,5/16/2019,29,,611,111.43,,,611,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,3/18/2019,4/17/2019,30,,477,82,,,477,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,2/14/2019,3/18/2019,32,,493,84.3,,,493,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,1/15/2019,2/14/2019,30,,466,78.43,,,466,kwh
East Oakland Pride,,ELEC,,"7980 PLYMOUTH ST, OAKLAND",1009281242,HA1X,12/16/2018,1/15/2019,30,,471,79.86,,,471,kwh
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,3/18/2021,4/19/2021,32,,,17.28,,,7,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,2/17/2021,3/18/2021,29,,,16.43,,,6,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,1/15/2021,2/17/2021,33,,,23.14,,,10,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,12/16/2020,1/15/2021,30,,,19.54,,,8,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,11/16/2020,12/16/2020,30,,,23.73,,,11,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,10/16/2020,11/16/2020,31,,,17.5,,,7,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,9/16/2020,10/16/2020,30,,,11.72,,,3,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,8/17/2020,9/16/2020,30,,,11.59,,,3,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,7/16/2020,8/17/2020,32,,,11.85,,,3,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,6/17/2020,7/16/2020,29,,,10.98,,,3,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,5/18/2020,6/17/2020,30,,,12.05,,,3,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,4/17/2020,5/18/2020,31,,,13.45,,,4,therms
East Oakland Pride,,GAS,,"7980 PLYMOUTH ST, OAKLAND",42579394,GNR1,3/18/2020,4/17/2020,30,,,16.12,,,6,therms
